timestamp,user,action,file_path,ip_address,is_honeyfil,process_name,pid,operation,result,detail
2025-11-25T16:48:33,john.smith,open,C:\Users\john.smith\Documents\Email_Draft.txt,192.168.1.105,false,notepad.exe,10421,CreateFile,SUCCESS,"Desired Access: Read Data, Write Data, Disposition: Open, Options: Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
2025-11-25T16:48:34,john.smith,read,C:\Users\john.smith\Documents\Email_Draft.txt,192.168.1.105,false,notepad.exe,10421,ReadFile,SUCCESS,"Offset: 0, Length: 1024, I/O Flags: Non-cached, Priority: Normal"
2025-11-25T16:48:45,john.smith,write,C:\Users\john.smith\Documents\Email_Draft.txt,192.168.1.105,false,notepad.exe,10421,WriteFile,SUCCESS,"Offset: 512, Length: 256, I/O Flags: Write Through, Priority: Normal"
2025-11-25T17:05:21,sarah.johnson,open,C:\Users\sarah.johnson\Desktop\Quarterly_Report.docx,192.168.1.112,false,WINWORD.EXE,11234,CreateFile,SUCCESS,"Desired Access: Read Data, Write Data, Disposition: Open, Options: Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, AllocationSize: n/a, OpenResult: Opened"
2025-11-25T17:05:22,sarah.johnson,read,C:\Users\sarah.johnson\Desktop\Quarterly_Report.docx,192.168.1.112,false,WINWORD.EXE,11234,ReadFile,SUCCESS,"Offset: 0, Length: 12288, I/O Flags: Non-cached, Priority: Normal"
2025-11-25T17:15:48,mike.davis,list,C:\Users\mike.davis\Desktop,192.168.1.118,false,Explorer.EXE,2847,QueryDirectory,SUCCESS,"FileInformationClass: FileIdBothDirectoryInformation, 1: ., 2: .., 3: Tasks.xlsx, 4: Notes.txt, 5: Archive"
2025-11-25T17:15:52,mike.davis,open,C:\Users\mike.davis\Desktop\Tasks.xlsx,192.168.1.118,false,EXCEL.EXE,12456,CreateFile,SUCCESS,"Desired Access: Read Data, Disposition: Open, Options: Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
2025-11-25T17:15:53,mike.davis,read,C:\Users\mike.davis\Desktop\Tasks.xlsx,192.168.1.118,false,EXCEL.EXE,12456,ReadFile,SUCCESS,"Offset: 0, Length: 8192, I/O Flags: Non-cached, Priority: Normal"
2025-11-25T09:12:34,emily.chen,open,C:\Users\emily.chen\Documents\Training_Materials.pdf,192.168.1.125,false,AcroRd32.exe,13567,CreateFile,SUCCESS,"Desired Access: Read Data, Disposition: Open, Options: Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, AllocationSize: n/a, OpenResult: Opened"
2025-11-25T09:12:35,emily.chen,read,C:\Users\emily.chen\Documents\Training_Materials.pdf,192.168.1.125,false,AcroRd32.exe,13567,ReadFile,SUCCESS,"Offset: 0, Length: 24576, I/O Flags: Non-cached, Priority: Normal"
2025-11-25T09:28:16,john.smith,write,C:\Users\john.smith\Documents\Project_Report.docx,192.168.1.105,false,WINWORD.EXE,3421,WriteFile,SUCCESS,"Offset: 8192, Length: 4096, I/O Flags: Write Through, Priority: Normal"
2025-11-25T09:45:23,sarah.johnson,open,C:\Users\sarah.johnson\Documents\Timesheet.xlsx,192.168.1.112,false,EXCEL.EXE,14678,CreateFile,SUCCESS,"Desired Access: Read Data, Write Data, Disposition: Open, Options: Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, AllocationSize: n/a, OpenResult: Opened"
2025-11-25T09:45:24,sarah.johnson,read,C:\Users\sarah.johnson\Documents\Timesheet.xlsx,192.168.1.112,false,EXCEL.EXE,14678,ReadFile,SUCCESS,"Offset: 0, Length: 8192, I/O Flags: Non-cached, Priority: Normal"
2025-11-25T10:02:47,mike.davis,open,C:\Users\mike.davis\Documents\Contract_Template.docx,192.168.1.118,false,WINWORD.EXE,15789,CreateFile,SUCCESS,"Desired Access: Read Data, Disposition: Open, Options: Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
2025-11-25T10:02:48,mike.davis,read,C:\Users\mike.davis\Documents\Contract_Template.docx,192.168.1.118,false,WINWORD.EXE,15789,ReadFile,SUCCESS,"Offset: 0, Length: 6144, I/O Flags: Non-cached, Priority: Normal"
2025-11-25T10:18:35,emily.chen,list,C:\Users\emily.chen\Documents,192.168.1.125,false,Explorer.EXE,2847,QueryDirectory,SUCCESS,"FileInformationClass: FileIdBothDirectoryInformation, 1: ., 2: .., 3: Work_Files, 4: Archive, 5: Templates"
2025-11-25T10:18:38,emily.chen,open,C:\Users\emily.chen\Documents\Work_Files,192.168.1.125,false,Explorer.EXE,2847,CreateFile,SUCCESS,"Desired Access: Read Data/List Directory, Disposition: Open, Options: Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
2025-11-25T10:35:12,john.smith,open,C:\Users\john.smith\Desktop\Reference_Guide.pdf,192.168.1.105,false,AcroRd32.exe,16890,CreateFile,SUCCESS,"Desired Access: Read Data, Disposition: Open, Options: Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, AllocationSize: n/a, OpenResult: Opened"
2025-11-25T10:35:13,john.smith,read,C:\Users\john.smith\Desktop\Reference_Guide.pdf,192.168.1.105,false,AcroRd32.exe,16890,ReadFile,SUCCESS,"Offset: 0, Length: 32768, I/O Flags: Non-cached, Priority: Normal"
2025-11-25T10:52:28,sarah.johnson,write,C:\Users\sarah.johnson\Desktop\Budget_2025.xlsx,192.168.1.112,false,EXCEL.EXE,4512,WriteFile,SUCCESS,"Offset: 16384, Length: 8192, I/O Flags: Write Through, Priority: Normal"
2025-11-25T11:08:45,mike.davis,open,C:\Users\mike.davis\Documents\Policy_Document.docx,192.168.1.118,false,WINWORD.EXE,17901,CreateFile,SUCCESS,"Desired Access: Read Data, Disposition: Open, Options: Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, AllocationSize: n/a, OpenResult: Opened"
2025-11-25T11:08:46,mike.davis,read,C:\Users\mike.davis\Documents\Policy_Document.docx,192.168.1.118,false,WINWORD.EXE,17901,ReadFile,SUCCESS,"Offset: 0, Length: 4096, I/O Flags: Non-cached, Priority: Normal"
2025-11-25T11:25:33,emily.chen,write,C:\Users\emily.chen\Desktop\Presentation.pptx,192.168.1.125,false,POWERPNT.EXE,6234,WriteFile,SUCCESS,"Offset: 32768, Length: 16384, I/O Flags: Write Through, Priority: Normal"
2025-11-25T11:42:19,john.smith,list,C:\Users\john.smith\Documents,192.168.1.105,false,Explorer.EXE,2847,QueryDirectory,SUCCESS,"FileInformationClass: FileIdBothDirectoryInformation, 1: ., 2: .., 3: Project_Report.docx, 4: Team_Schedule.xlsx, 5: Email_Draft.txt"
2025-11-25T11:42:22,john.smith,open,C:\Users\john.smith\Documents\Team_Schedule.xlsx,192.168.1.105,false,EXCEL.EXE,18012,CreateFile,SUCCESS,"Desired Access: Read Data, Write Data, Disposition: Open, Options: Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, AllocationSize: n/a, OpenResult: Opened"
2025-11-25T11:42:23,john.smith,read,C:\Users\john.smith\Documents\Team_Schedule.xlsx,192.168.1.105,false,EXCEL.EXE,18012,ReadFile,SUCCESS,"Offset: 0, Length: 8192, I/O Flags: Non-cached, Priority: Normal"
2025-11-25T13:05:47,sarah.johnson,open,C:\Users\sarah.johnson\Documents\Expense_Report.xlsx,192.168.1.112,false,EXCEL.EXE,19123,CreateFile,SUCCESS,"Desired Access: Read Data, Write Data, Disposition: Open, Options: Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, AllocationSize: n/a, OpenResult: Opened"
2025-11-25T13:05:48,sarah.johnson,read,C:\Users\sarah.johnson\Documents\Expense_Report.xlsx,192.168.1.112,false,EXCEL.EXE,19123,ReadFile,SUCCESS,"Offset: 0, Length: 12288, I/O Flags: Non-cached, Priority: Normal"
2025-11-25T13:05:55,sarah.johnson,write,C:\Users\sarah.johnson\Documents\Expense_Report.xlsx,192.168.1.112,false,EXCEL.EXE,19123,WriteFile,SUCCESS,"Offset: 4096, Length: 2048, I/O Flags: Write Through, Priority: Normal"
2025-11-25T13:22:11,mike.davis,open,C:\Users\mike.davis\Desktop\Notes.txt,192.168.1.118,false,notepad.exe,20234,CreateFile,SUCCESS,"Desired Access: Read Data, Write Data, Disposition: Open, Options: Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
2025-11-25T13:22:12,mike.davis,read,C:\Users\mike.davis\Desktop\Notes.txt,192.168.1.118,false,notepad.exe,20234,ReadFile,SUCCESS,"Offset: 0, Length: 512, I/O Flags: Non-cached, Priority: Normal"
